source_id,physical_watch_id,class_label,provenance,split,factory,local_path,tilt_deg,hour,shape,segmented,confidence,loo_outer_fit_ok,loo_outer_n_peers,loo_outer_residual_px,in_sample_outer_residual_px,angular_residual_deg,clearance_normalized,verdict_state,shape_offset_residual_px
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_04.jpg,6.213528455705312,1,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_04.jpg,6.213528455705312,2,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_04.jpg,6.213528455705312,4,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_04.jpg,6.213528455705312,5,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_04.jpg,6.213528455705312,7,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_04.jpg,6.213528455705312,8,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_04.jpg,6.213528455705312,10,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_04.jpg,6.213528455705312,11,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_04.jpg,6.213528455705312,6,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_04.jpg,6.213528455705312,9,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_04.jpg,6.213528455705312,12,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_05.jpg,7.747133216785896,1,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_05.jpg,7.747133216785896,2,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_05.jpg,7.747133216785896,4,round,1,0.4834,0,0,,,-1.3014,0.3277,INSUFFICIENT_CONFIDENCE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_05.jpg,7.747133216785896,5,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_05.jpg,7.747133216785896,7,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_05.jpg,7.747133216785896,8,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_05.jpg,7.747133216785896,10,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_05.jpg,7.747133216785896,11,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_05.jpg,7.747133216785896,6,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_05.jpg,7.747133216785896,9,baton,1,0.8183,,,,,3.6763,0.3171,INSUFFICIENT_CONFIDENCE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_05.jpg,7.747133216785896,12,,0,,,,,,,,,
