source_id,physical_watch_id,tilt_deg,angle_deg,n_edge_pixels,resid_vs_ticksonly_H_px,implied_canonical_radius_via_ticksonly_H
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-165.00,27,0.800,1.0107
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-157.50,30,3.008,1.0138
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-150.00,24,2.341,1.0159
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-142.50,29,4.309,1.0210
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-135.00,19,4.950,1.0234
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-127.50,17,3.491,1.0019
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-120.00,4,10.620,0.9879
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-112.50,13,3.072,1.0021
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-105.00,16,5.134,0.9968
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-97.50,19,4.366,1.0028
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-90.00,9,3.492,1.0060
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-82.50,14,1.090,1.0071
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-75.00,12,8.787,1.0377
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-67.50,13,8.408,1.0373
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-60.00,19,6.419,1.0307
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-52.50,15,6.854,1.0322
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-45.00,15,7.614,1.0326
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-37.50,13,7.122,1.0332
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-30.00,21,6.688,1.0317
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-22.50,10,8.777,1.0387
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-15.00,7,1.910,1.0150
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-7.50,9,6.438,1.0280
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,0.00,7,3.349,1.0115
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,7.50,16,0.561,1.0110
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,15.00,11,0.393,1.0122
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,22.50,13,0.484,1.0098
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,30.00,17,0.288,1.0114
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,37.50,16,0.121,1.0094
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,45.00,11,2.768,1.0267
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,52.50,11,1.586,1.0189
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,60.00,16,0.653,1.0061
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,67.50,14,1.934,0.9982
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,75.00,21,1.857,0.9988
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,82.50,12,2.974,0.9921
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,90.00,17,4.159,0.9845
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,97.50,12,1.546,1.0191
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,105.00,19,1.824,1.0194
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,112.50,15,1.828,1.0199
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,120.00,17,2.528,1.0250
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,127.50,16,2.131,1.0231
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,135.00,21,1.571,1.0148
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,142.50,19,1.718,1.0202
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,150.00,19,2.139,1.0201
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,157.50,16,2.294,1.0224
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,165.00,15,2.522,1.0237
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,172.50,18,2.201,1.0227
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,180.00,19,1.530,1.0185
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-172.50,9,2.293,1.0188
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-165.00,15,0.557,1.0077
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-157.50,17,1.650,1.0198
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-150.00,20,1.671,1.0201
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-142.50,20,1.615,1.0200
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-135.00,22,2.195,1.0235
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-127.50,17,3.828,1.0338
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-120.00,11,3.585,1.0312
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-112.50,8,1.926,1.0218
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-105.00,7,1.962,1.0220
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-97.50,9,1.935,1.0220
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-90.00,5,3.732,1.0221
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-82.50,5,3.796,1.0309
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-75.00,6,3.548,1.0307
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-67.50,7,2.931,1.0279
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-60.00,16,0.905,1.0136
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-52.50,19,1.238,1.0144
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-45.00,17,1.291,1.0165
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-37.50,14,2.168,1.0159
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-30.00,15,2.083,1.0222
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-22.50,12,0.494,1.0071
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-15.00,15,0.473,1.0093
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,7.747,-7.50,16,1.233,1.0168
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,0.00,9,2.636,1.0077
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,22.50,3,10.228,1.0085
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,30.00,12,1.106,1.0066
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,45.00,3,12.951,0.9762
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,52.50,9,1.959,1.0161
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,60.00,4,12.035,0.9936
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,82.50,11,4.260,1.0004
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,90.00,12,8.476,0.9848
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,105.00,3,16.238,0.9655
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,112.50,9,4.230,1.0006
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,120.00,18,5.876,0.9917
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,142.50,7,3.580,0.9987
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,150.00,6,2.717,1.0165
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,172.50,4,10.157,1.0322
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,180.00,10,3.571,1.0021
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,-157.50,7,5.682,1.0127
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,-150.00,10,8.893,1.0108
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,-142.50,9,9.581,1.0016
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,-127.50,10,2.383,1.0025
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,-120.00,9,4.975,1.0019
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,-112.50,9,7.198,1.0242
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,-105.00,5,8.985,0.9903
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,-97.50,3,4.712,1.0201
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,-75.00,4,7.418,0.9911
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,-60.00,10,3.449,1.0210
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,-37.50,3,9.340,1.0088
rep_cf_xK08a3L,rep_cf_xK08a3L,8.473,-30.00,10,2.077,1.0033
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,0.00,6,6.942,1.0403
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,15.00,8,7.965,1.0459
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,22.50,11,4.115,1.0285
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,30.00,12,2.808,1.0136
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,37.50,11,3.876,1.0228
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,45.00,8,2.784,1.0189
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,52.50,5,4.650,1.0021
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,60.00,9,0.543,1.0105
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,67.50,17,0.680,1.0129
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,75.00,18,2.657,1.0162
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,82.50,18,1.574,1.0172
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,90.00,11,0.546,1.0082
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,97.50,17,2.209,1.0201
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,105.00,7,1.570,1.0172
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,112.50,20,0.482,1.0087
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,120.00,13,2.847,0.9993
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,127.50,14,3.829,0.9926
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,135.00,9,3.577,0.9937
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,142.50,5,5.475,0.9881
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,150.00,5,5.706,0.9840
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,157.50,3,6.209,0.9835
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-172.50,3,6.717,1.0405
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-165.00,8,0.476,1.0120
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-157.50,13,3.697,1.0262
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-150.00,14,3.266,1.0248
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-142.50,17,1.937,1.0169
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-135.00,18,1.416,1.0165
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-127.50,14,1.298,1.0113
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-120.00,16,0.119,1.0105
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-112.50,15,0.691,1.0132
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-105.00,10,3.081,1.0207
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-97.50,10,3.247,1.0216
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-90.00,11,3.528,1.0256
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-82.50,12,3.903,1.0243
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-75.00,15,4.411,1.0235
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-67.50,9,4.190,1.0258
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-60.00,16,4.629,1.0219
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-52.50,17,4.382,1.0260
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-45.00,11,4.007,1.0255
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-37.50,23,2.526,1.0140
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-30.00,13,2.370,1.0204
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-22.50,10,2.978,1.0231
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-15.00,4,7.107,1.0380
rep_cf_sx6zSKZ,rep_cf_sx6zSKZ,8.582,-7.50,5,5.540,1.0349
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,0.00,13,1.556,0.9989
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,7.50,7,2.834,0.9899
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,15.00,8,2.044,0.9972
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,22.50,14,0.809,1.0115
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,30.00,18,0.755,1.0148
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,37.50,19,0.752,1.0153
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,45.00,23,0.497,1.0135
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,52.50,16,0.115,1.0108
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,60.00,14,2.468,1.0256
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,67.50,7,4.234,1.0388
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,75.00,5,4.025,1.0386
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,82.50,4,4.067,1.0385
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,112.50,8,1.069,1.0127
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,120.00,11,1.200,1.0138
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,127.50,9,4.117,1.0396
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,135.00,10,3.215,1.0333
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,142.50,15,1.383,1.0171
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,150.00,22,1.131,1.0182
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,157.50,24,0.182,1.0110
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,165.00,22,0.727,1.0141
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,172.50,22,0.639,1.0145
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,180.00,20,0.636,1.0069
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-172.50,15,1.420,1.0003
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-165.00,13,1.377,1.0000
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-157.50,18,0.993,1.0075
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-150.00,21,0.618,1.0059
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-142.50,29,1.209,1.0012
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-135.00,33,0.543,1.0115
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-127.50,31,0.506,1.0133
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-120.00,24,0.823,1.0040
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-112.50,27,0.343,1.0088
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-105.00,33,0.417,1.0127
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-97.50,19,0.801,1.0124
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-90.00,28,0.120,1.0104
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-82.50,20,0.491,1.0070
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-75.00,13,0.048,1.0097
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-67.50,22,0.458,1.0071
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-60.00,24,0.848,1.0092
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-52.50,25,0.184,1.0089
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-45.00,27,0.227,1.0103
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-37.50,30,1.063,1.0026
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-30.00,20,1.244,1.0190
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-22.50,21,1.473,1.0202
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-15.00,18,0.406,1.0127
gen_wex_e99gXKb,gen_wex_e99gXKb,8.615,-7.50,9,1.332,1.0040
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,0.00,9,8.047,1.0455
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,7.50,11,3.425,1.0235
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,15.00,11,0.957,1.0126
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,22.50,16,1.504,1.0153
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,30.00,25,1.564,1.0168
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,37.50,29,1.151,1.0151
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,45.00,28,1.651,1.0086
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,52.50,17,4.158,0.9932
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,60.00,5,6.068,0.9841
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,67.50,10,3.751,0.9937
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,75.00,12,5.258,0.9868
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,82.50,10,6.425,0.9820
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,90.00,12,3.861,0.9947
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,97.50,10,5.466,0.9861
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,105.00,13,3.798,0.9942
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,112.50,13,5.270,0.9866
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,120.00,15,4.230,0.9913
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,127.50,18,3.617,0.9942
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,135.00,18,3.159,0.9965
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,142.50,22,3.977,0.9929
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,150.00,13,1.941,1.0013
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,157.50,14,1.162,1.0049
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,165.00,9,1.845,1.0172
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,172.50,13,4.722,1.0292
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,180.00,19,1.703,1.0158
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-172.50,17,4.794,1.0304
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-165.00,17,4.819,1.0302
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-157.50,13,2.749,1.0187
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-150.00,19,1.848,1.0167
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-142.50,16,0.772,1.0113
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-135.00,16,3.514,1.0242
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-127.50,11,2.645,1.0201
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-120.00,5,7.283,1.0362
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-112.50,3,3.840,1.0152
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-105.00,13,3.408,1.0221
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-97.50,16,3.326,1.0232
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-90.00,16,3.566,1.0245
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-82.50,16,3.791,1.0258
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-75.00,9,4.330,1.0279
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-67.50,10,6.378,1.0307
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-60.00,20,2.355,1.0128
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-52.50,13,4.958,1.0294
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-45.00,18,4.554,1.0293
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-37.50,14,1.409,1.0162
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-30.00,8,6.947,1.0348
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-22.50,6,5.325,1.0333
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-15.00,6,8.271,1.0451
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,8.877,-7.50,10,4.877,1.0314
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,0.00,8,7.781,1.0434
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,7.50,9,3.112,1.0234
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,15.00,10,2.033,1.0013
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,22.50,17,0.503,1.0119
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,30.00,24,1.508,1.0158
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,37.50,26,0.487,1.0109
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,45.00,36,2.187,1.0182
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,52.50,30,0.342,1.0092
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,60.00,11,3.243,1.0170
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,67.50,10,2.891,0.9977
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,75.00,10,3.603,0.9951
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,82.50,10,5.439,0.9873
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,90.00,23,0.684,1.0099
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,97.50,17,1.423,1.0089
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,105.00,20,1.027,1.0056
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,112.50,16,3.418,0.9953
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,120.00,16,2.083,1.0017
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,127.50,17,3.591,0.9943
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,135.00,21,3.646,0.9942
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,142.50,20,3.035,0.9967
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,150.00,18,2.111,1.0010
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,157.50,14,1.570,1.0034
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,165.00,7,2.855,1.0185
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,172.50,8,2.220,1.0184
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,180.00,12,0.629,1.0073
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-172.50,9,2.463,1.0184
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-165.00,7,2.103,1.0184
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-157.50,13,3.721,1.0253
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-150.00,16,1.522,1.0066
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-142.50,21,2.614,1.0100
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-135.00,17,4.524,1.0282
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-127.50,17,4.375,1.0272
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-120.00,9,2.966,1.0191
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-112.50,3,7.648,1.0251
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-105.00,6,5.850,1.0336
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-97.50,15,5.653,1.0330
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-90.00,11,5.622,1.0339
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-82.50,13,5.032,1.0308
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-75.00,16,4.765,1.0284
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-67.50,19,4.785,1.0293
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-60.00,22,1.645,1.0143
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-52.50,17,5.482,1.0333
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-45.00,24,4.951,1.0311
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-37.50,21,3.311,1.0242
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-30.00,10,4.888,1.0304
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-22.50,10,5.776,1.0346
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-15.00,11,3.434,1.0245
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,9.401,-7.50,9,5.990,1.0356
rep_cf_bpdi5xV,rep_cf_bpdi5xV,10.111,0.00,14,2.250,1.0236
rep_cf_bpdi5xV,rep_cf_bpdi5xV,10.111,7.50,5,5.543,1.0447
rep_cf_bpdi5xV,rep_cf_bpdi5xV,10.111,15.00,6,4.771,1.0400
rep_cf_bpdi5xV,rep_cf_bpdi5xV,10.111,22.50,6,4.860,1.0381
rep_cf_bpdi5xV,rep_cf_bpdi5xV,10.111,30.00,9,4.608,1.0389
rep_cf_bpdi5xV,rep_cf_bpdi5xV,10.111,37.50,9,4.724,1.0397
rep_cf_bpdi5xV,rep_cf_bpdi5xV,10.111,45.00,12,3.400,1.0285
