source_class,feature,n,median,mad,p10,p90,min,max
auction_house,h06.axis_residual_deg,8,0.6776500073254965,0.562165092346639,-0.13485847473590834,2.0785830469807687,-0.44453741238889677,4.2797668689733825
auction_house,h06.centre_r,8,0.6769202342812854,0.013209721168895683,0.6510089804252647,0.6898353489605944,0.6466662497349269,0.6917556093899346
auction_house,h06.centre_t,8,0.005401516799376952,0.00788735794302747,-0.005562598586837975,0.01835576433478053,-0.007855408441081431,0.02181669906086297
auction_house,h06.diameter_over_dial,8,0.17550248047827674,0.01155349675417329,0.14437290813131246,0.18682778099352476,0.14228917754997597,0.1876264678297632
auction_house,h06.inner_r,8,0.5600626681915437,0.0020237353774074096,0.557755844840025,0.5634180370931101,0.557471543725877,0.56563793332301
auction_house,h06.inner_t,8,0.03839990556621102,0.02349335548725597,-0.03469527518401482,0.06096169718624315,-0.03944186673547557,0.06422217072152658
auction_house,h06.outer_r,8,0.7962184953208253,0.019341592526766982,0.7466242396048214,0.8155281782776587,0.7387018364506791,0.8156398617724265
auction_house,h06.outer_t,8,-0.011393607337841106,0.020138198053154966,-0.04865119586067776,0.026280031332131817,-0.049741403625215265,0.04733995356414861
auction_house,h06.radial_span,8,0.23441793721153226,0.021317977728300797,0.18731506408331527,0.25476295369714647,0.18082414827601923,0.2581683180465495
auction_house,h06.segmentation_confidence,8,0.8373463068227709,0.05052583058176402,0.7703567157040675,0.9779400157241904,0.7454792226256535,0.980990603141871
auction_house,h07.angular_residual_deg,8,0.20859775157748928,0.4805413771370759,-0.31846856060335255,1.356285841300557,-0.41745134004978013,1.6693835552960508
auction_house,h07.anisotropy,8,1.4555957464267593,0.12399525910333509,1.1471420141330981,1.5733259793857435,1.0940067112880227,1.693302103623539
auction_house,h07.area_norm,8,0.01940585818129087,0.0025099251994078406,0.013692455975534638,0.021831510164958486,0.013597945196520113,0.02212646642004927
auction_house,h07.centre_r,8,0.7368287218459797,0.019895371795410066,0.6801188033459,0.7559683165628959,0.6752545437488742,0.7586135363376245
auction_house,h07.centre_t,8,0.0027422981007898806,0.0063219915865189436,-0.004034569518531017,0.016295269537087764,-0.004920279891639956,0.020359644163091106
auction_house,h07.diameter_over_dial,8,0.15716342819527188,0.009878967516440962,0.13203457236465843,0.1667209393219225,0.13158055156956502,0.1678460366861887
auction_house,h07.inner_r,8,0.6230502810981567,0.0011483209408135187,0.6213834479009008,0.6505141721040314,0.6211707214022597,0.6704338145053198
auction_house,h07.inner_t,8,0.002256339083094666,0.009382479023427093,-0.04520493376230117,0.016313998778390213,-0.05535963605564255,0.02494116799753565
auction_house,h07.outer_r,8,0.8194497115135475,0.026039218000297404,0.7481035632935176,0.8450038073058229,0.7469755736126997,0.8467017350338999
auction_house,h07.outer_t,8,0.0012922993253078469,0.009846110452290585,-0.011232427946615631,0.02769069128925096,-0.014829941545504072,0.05114138382703609
auction_house,h07.radial_span,8,0.163244213009148,0.03678560138286743,0.12672011539261674,0.22201140803951266,0.12580485221044008,0.2235067493561269
auction_house,h07.segmentation_confidence,8,0.8297452287175846,0.06384063799674095,0.7568620812370516,0.9015474178877383,0.7500472482291889,0.9243129964191859
auction_house,h08.angular_residual_deg,8,0.12339400023171265,0.34462119716977924,-0.31926248052312756,1.4198242579321287,-0.6105837280427977,1.804295142067474
auction_house,h08.anisotropy,8,1.2486229721339397,0.019459052355532358,1.195225575160585,1.5284190388679932,1.1081515128125612,2.0352694539585947
auction_house,h08.area_norm,8,0.01919979737046748,0.0016279479090386354,0.013528564281533607,0.020767027296167667,0.013450836060248245,0.02097954023785224
auction_house,h08.centre_r,8,0.7392347931843488,0.017690435392677728,0.6797415561958168,0.7568259569439632,0.6749887422305068,0.7571734076596849
auction_house,h08.centre_t,8,0.001624384873853621,0.004414323760375857,-0.003956768968636903,0.01726093489698443,-0.007194481938392783,0.02268440275534378
auction_house,h08.diameter_over_dial,8,0.15634338028027067,0.006498298060692187,0.13124289291759883,0.1626031491668229,0.13086248314411003,0.16343800127631278
auction_house,h08.inner_r,8,0.6560871786398897,0.01565251430162884,0.6212763597402777,0.672311072418235,0.6212052413797386,0.673022711267407
auction_house,h08.inner_t,8,0.004496932210238155,0.004687701596301469,-0.007711107918504627,0.012598655064205863,-0.016388942113497285,0.022267399554506517
auction_house,h08.outer_r,8,0.8218205729888917,0.01854799455069933,0.7458573828023023,0.8410679023165832,0.7393351210091703,0.8420660320646575
